LATITUDE,LONGITUDE,reef.alias,Water_Samples,Region,Subregion,Season,waterYear,Date,Mnth,DOC
-19.3004667,147.6216667,Yongala,AIMS,Burdekin,Burdekin,Wet,2019,2018-12-13,12,1008.4235316574998
-19.3006,147.6187833,Yongala,AIMS,Burdekin,Burdekin,Wet,2018,2017-12-15,12,990.8520692349998
-19.3006,147.6201667,Yongala,AIMS,Burdekin,Burdekin,Dry,2021,2021-09-27,9,958.2976349999998
-19.3007333,147.6204333,Yongala,AIMS,Burdekin,Burdekin,Wet,2017,2017-04-26,4,1169.8482788249999
-19.301,147.6186667,Yongala,AIMS,Burdekin,Burdekin,Dry,2017,2017-08-16,8,953.0008440550001
-19.3015,147.621,Yongala,AIMS,Burdekin,Burdekin,Dry,2017,2016-10-12,10,1636.0684859525
-19.3016667,147.6183333,Yongala,AIMS,Burdekin,Burdekin,Wet,2021,2021-02-09,2,746.6337874999998
-19.3017333,147.6211333,Yongala,AIMS,Burdekin,Burdekin,Dry,2016,2016-05-03,5,1128.8818206299998
-19.3017333,147.6211333,Yongala,AIMS,Burdekin,Burdekin,Dry,2016,2016-06-24,6,1279.5716764925003
-19.3018333,147.62,Yongala,AIMS,Burdekin,Burdekin,Dry,2018,2018-09-27,9,1088.4969050275
-19.3019,147.6174833,Yongala,AIMS,Burdekin,Burdekin,Wet,2020,2020-01-16,1,983.400625
-19.302,147.6181667,Yongala,AIMS,Burdekin,Burdekin,Wet,2016,2015-12-03,12,814.2431660049999
-19.30205,147.6220667,Yongala,AIMS,Burdekin,Burdekin,Dry,2016,2016-09-27,9,980.9732019
-19.3021667,147.621,Yongala,AIMS,Burdekin,Burdekin,Wet,2019,2018-11-23,11,1078.4877183424999
-19.302483,147.621417,Yongala,AIMS,Burdekin,Burdekin,Wet,2017,2017-03-22,3,1353.8646360025
-19.3024833,147.6214167,Yongala,AIMS,Burdekin,Burdekin,Wet,2017,2017-02-20,2,1036.8157039799999
-19.3026667,147.6186667,Yongala,AIMS,Burdekin,Burdekin,Wet,2016,2015-11-11,11,891.4577111824999
-19.3026667,147.6199333,Yongala,AIMS,Burdekin,Burdekin,Dry,2015,2015-09-23,9,987.0209806199999
-19.30278,147.62577,Yongala,AIMS,Burdekin,Burdekin,Wet,2020,2019-12-03,12,935.8570933424999
-19.3028167,147.6206667,Yongala,AIMS,Burdekin,Burdekin,Wet,2016,2016-01-22,1,1127.1480628075
-19.30305,147.6179,Yongala,AIMS,Burdekin,Burdekin,Dry,2016,2016-08-23,8,NA
-19.3032333,147.61925,Yongala,AIMS,Burdekin,Burdekin,Wet,2017,2017-01-20,1,1117.1014618575
-19.3032833,147.6230333,Yongala,AIMS,Burdekin,Burdekin,Wet,2016,2016-02-15,2,1207.1550754025
-19.3035333,147.6206667,Yongala,AIMS,Burdekin,Burdekin,Dry,2015,2015-08-04,8,850.20043665
-19.3036833,147.6186833,Yongala,AIMS,Burdekin,Burdekin,Dry,2019,2019-09-17,9,918.3410616849999
-19.30445,147.6198167,Yongala,AIMS,Burdekin,Burdekin,Wet,2017,2016-11-08,11,1359.8659922074999
-19.30445,147.6203167,Yongala,AIMS,Burdekin,Burdekin,Dry,2015,2015-06-01,6,933.2280355799999
-19.3044667,147.6196167,Yongala,AIMS,Burdekin,Burdekin,Dry,2015,2015-06-18,6,1121.0470753575
-19.3045,147.6196667,Yongala,AIMS,Burdekin,Burdekin,Dry,2018,2018-06-03,6,950.6229062749998
-19.3046667,147.6200833,Yongala,AIMS,Burdekin,Burdekin,Wet,2017,2016-12-07,12,1282.287453675
-19.3046833,147.6268,Yongala,AIMS,Burdekin,Burdekin,Dry,2019,2018-10-11,10,730.6691566574999
-19.3049167,147.622,Yongala,AIMS,Burdekin,Burdekin,Wet,2020,2020-03-06,3,1151.0541566574998
-19.30495,147.6203667,Yongala,AIMS,Burdekin,Burdekin,Wet,2015,2015-03-24,3,1008.3670199024999
-19.3049833,147.6184167,Yongala,AIMS,Burdekin,Burdekin,Dry,2015,2015-08-25,8,1192.3640693974999
-19.305,147.62,Yongala,AIMS,Burdekin,Burdekin,Dry,2020,2020-07-11,7,890.815813315
-19.305,147.622,Yongala,AIMS,Burdekin,Burdekin,Wet,2015,2015-04-30,4,1250.0380087575
-19.305,147.622,Yongala,AIMS,Burdekin,Burdekin,Dry,2017,2017-07-24,7,1066.5108896375
-19.305,147.622,Yongala,AIMS,Burdekin,Burdekin,Dry,2017,2017-09-06,9,1141.43643849
-19.305,147.622,Yongala,AIMS,Burdekin,Burdekin,Dry,2018,2017-10-26,10,940.9697256299999
-19.305,147.622,Yongala,AIMS,Burdekin,Burdekin,Wet,2018,2018-01-30,1,953.0008440550001
-19.305,147.622,Yongala,AIMS,Burdekin,Burdekin,Wet,2018,2018-02-20,2,953.256197915
-19.305,147.622,Yongala,AIMS,Burdekin,Burdekin,Wet,2018,2018-03-29,3,NA
-19.305,147.622,Yongala,AIMS,Burdekin,Burdekin,Wet,2018,2018-04-26,4,986.0807595399999
-19.305,147.622,Yongala,AIMS,Burdekin,Burdekin,Dry,2018,2018-07-20,7,988.4052183424999
-19.305,147.622,Yongala,AIMS,Burdekin,Burdekin,Dry,2018,2018-08-17,8,1073.483125
-19.305,147.622,Yongala,AIMS,Burdekin,Burdekin,Wet,2019,2019-01-24,1,965.8845633149999
-19.305,147.622,Yongala,AIMS,Burdekin,Burdekin,Wet,2019,2019-02-13,2,1090.999186685
-19.305,147.622,Yongala,AIMS,Burdekin,Burdekin,Dry,2019,2019-05-07,5,898.322688315
-19.305,147.622,Yongala,AIMS,Burdekin,Burdekin,Dry,2019,2019-05-28,5,975.89375
-19.305,147.622,Yongala,AIMS,Burdekin,Burdekin,Dry,2019,2019-08-26,8,915.8387499999998
-19.305,147.622,Yongala,AIMS,Burdekin,Burdekin,Dry,2020,2019-10-09,10,990.9074699724999
-19.305,147.622,Yongala,AIMS,Burdekin,Burdekin,Wet,2020,2019-11-07,11,978.3960316574999
-19.305,147.622,Yongala,AIMS,Burdekin,Burdekin,Wet,2020,2020-02-13,2,1073.483125
-19.305,147.622,Yongala,AIMS,Burdekin,Burdekin,Dry,2020,2020-06-12,6,955.8754066575
-19.3065833,147.6195167,Yongala,AIMS,Burdekin,Burdekin,Wet,2016,2016-03-21,3,913.6849975349999
-19.3071167,147.6191167,Yongala,AIMS,Burdekin,Burdekin,Dry,2016,2015-10-27,10,923.6102573575
-19.3073333,147.6216667,Yongala,AIMS,Burdekin,Burdekin,Dry,2020,2020-09-04,9,952.532355
-19.3266167,147.6285833,Yongala,AIMS,Burdekin,Burdekin,Wet,2022,2022-01-23,1,NA
-19.3276667,147.6296667,Yongala,AIMS,Burdekin,Burdekin,Wet,2022,2022-02-06,2,962.5615399999999
-19.5858333,147.5833333,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Wet,2022,2022-02-06,2,1487.1119374999998
-19.5867667,147.5826333,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Wet,2022,2022-01-05,1,1249.9547425
-19.58685,147.5826667,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Dry,2022,2022-06-03,6,1152.1251475
-19.587,147.5841667,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Dry,2020,2020-07-10,7,943.3639383149999
-19.5870833,147.5821667,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Wet,2017,2017-03-22,3,1523.6823696949998
-19.58715,147.5821167,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Wet,2017,2017-01-20,1,1210.5716644074998
-19.5873333,147.5820667,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Wet,2018,2018-01-31,1,1017.307858165
-19.5873333,147.58245,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Dry,2021,2021-06-06,6,936.9480825
-19.58735,147.58195,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Wet,2016,2016-03-21,3,1208.8959497424999
-19.5874,147.58255,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Dry,2016,2016-06-21,6,1240.10308008
-19.5874167,147.5829,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Dry,2019,2019-06-15,6,930.8525
-19.5874833,147.58255,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Wet,2019,2019-03-12,3,1166.0679066574999
-19.5875,147.5829833,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Dry,2018,2018-09-20,9,970.8891566574999
-19.5875167,147.5820167,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Dry,2015,2015-09-23,9,1096.491576765
-19.58755,147.5827833,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Dry,2017,2017-09-08,9,1330.2021852875
-19.58755,147.5827833,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Dry,2018,2018-06-01,6,942.92247401
-19.58765,147.5823,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Dry,2017,2017-07-08,7,1260.2758248275
-19.5876667,147.5846667,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Dry,2021,2021-09-27,9,1008.5636699999999
-19.5877333,147.5827833,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Dry,2019,2019-09-16,9,965.8845933425
-19.58775,147.5828,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Wet,2019,2019-01-24,1,1148.5518749999999
-19.5878167,147.5826667,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Wet,2020,2020-01-21,1,1080.99
-19.5878333,147.582,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Wet,2016,2016-01-22,1,1135.8339976224997
-19.5878333,147.5824833,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Wet,2020,2020-03-10,3,1551.420813315
-19.5878333,147.5828167,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Dry,2020,2020-09-23,9,1270.0131124999996
-19.588,147.5820833,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Wet,2015,2015-03-24,3,1294.0185072925
-19.588,147.5820833,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Wet,2018,2018-03-16,3,NA
-19.5882667,147.5821333,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Dry,2015,2015-06-01,6,1200.5709454775001
-19.5883333,147.5827833,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Wet,2021,2021-01-28,1,1754.3566875
-19.5883333,147.5833333,Burdekin River mouth mooring,AIMS/JCU,Burdekin,Burdekin,Wet,2021,2021-02-09,2,933.1946450000002
-20.0977333,148.7132333,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2005,2005-08-27,8,455.59844442875
-20.0984917,148.7140667,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2006,2006-08-18,8,585.923304475
-20.0989167,148.71315,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2006,2006-01-09,1,652.998493755
-20.1013333,148.6946667,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2007,2007-02-14,2,641.37947274
-20.105,148.72,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2021,2021-02-08,2,884.6702049999998
-20.105532,148.722367925,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2013,2013-06-16,6,953.6569359217499
-20.105535449999998,148.72212514999998,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2014,2014-06-26,6,755.468068889107
-20.10553575,148.72290125,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2014,2013-10-06,10,852.1016596416499
-20.1055667,148.7220833,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2022,2022-01-15,1,960.1293125
-20.1056167,148.72143893333333,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2008,2008-07-27,7,734.7804298731667
-20.1056862,148.7229959,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2014,2014-09-19,9,797.1666506184374
-20.1057,148.7224167,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2018,2018-02-18,2,940.9697256299999
-20.105710724999998,148.722533825,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2010,2010-07-03,7,833.5924445497876
-20.105711475,148.722467525,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2013,2013-02-21,2,929.934721173225
-20.1057667,148.7220167,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2019,2019-03-19,3,958.3777183425
-20.10585,148.7221333,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2021,2021-03-15,3,1050.72228
-20.1059352,148.721760275,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2010,2010-02-27,2,937.9466620262501
-20.10597915,148.722187475,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2011,2011-02-19,2,939.2680774416476
-20.1059833,148.7224833,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2020,2020-01-16,1,898.3226883149998
-20.105990625,148.722479825,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2011,2011-06-18,6,871.5851149100341
-20.106,148.7219333,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2022,2022-03-11,3,994.1504699999999
-20.1060167,148.7219333,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2015,2015-07-15,7,1077.2974882975
-20.1060333,148.7221833,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2019,2019-09-18,9,825.75625
-20.106035775000002,148.721901725,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2009,2009-06-11,6,711.1303745602124
-20.1060667,148.7219667,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2021,2021-02-23,2,1034.4774025
-20.1060667,148.722,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2017,2017-02-18,2,1091.3254354725
-20.1060667,148.7222333,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2018,2018-04-25,4,841.6592043575
-20.1060667,148.7223167,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2020,2020-05-24,5,838.2677183425
-20.1060667,148.7238167,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2015,2015-03-05,3,833.3414667475001
-20.106097575,148.7232836,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2011,2010-10-02,10,762.2908712594519
-20.106098625,148.722204425,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2012,2012-06-15,6,846.4848788412498
-20.1061,148.7224833,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2016,2016-03-23,3,1129.75297846
-20.106124875,148.7219327,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2014,2014-02-10,2,908.1287389624999
-20.106132975,148.722143525,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2011,2011-09-25,9,1022.3261658751827
-20.10615,148.7218333,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2018,2018-01-13,1,1135.77253133
-20.10615,148.7222833,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2018,2018-06-09,6,938.9413379774999
-20.10615,148.7249167,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2020,2020-06-22,6,933.354811685
-20.1061667,148.7218,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2016,2016-09-20,9,1205.45951256
-20.1061667,148.72185,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2016,2016-01-07,1,1036.467084705
-20.1061833,148.7217167,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2021,2020-10-09,10,1210.0181675
-20.1062333,148.7219333,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2017,2017-05-28,5,1156.7842744549998
-20.106243366666668,148.7201232,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2009,2008-10-02,10,663.47627459125
-20.10625,148.7221,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2018,2018-09-07,9,845.774563315
-20.1062667,148.7222833,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2019,2019-02-02,2,850.7791566574999
-20.1063,148.7219167,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2020,2020-02-11,2,983.4005949724999
-20.1063167,148.72165,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2019,2019-05-30,5,848.276875
-20.1063333,148.72165,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2016,2015-10-25,10,783.2890173549999
-20.1063333,148.7221667,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2017,2017-09-05,9,1081.23778693
-20.106335925,148.7216741,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2010,2009-10-06,10,777.7132983692159
-20.106345975,148.721956025,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2013,2012-10-07,10,974.0375059103408
-20.1063833,148.72205,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2022,2022-06-02,6,767.4728725
-20.1064083,148.7219467,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2016,2016-06-26,6,992.0089086999998
-20.1064308,148.721854925,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2012,2012-02-10,2,1012.5767738094582
-20.1064833,148.7220833,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2016,2016-02-17,2,1073.685570405
-20.1065667,148.72185,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2017,2017-01-13,1,1110.5854343024998
-20.10672915,148.7219375,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2008,2008-02-15,2,740.9178086513333
-20.106822450000003,148.72191335,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2009,2009-02-20,2,854.8243905175312
-20.106854175000002,148.72243752499998,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2008,2007-10-06,10,635.3577512410536
-20.1068833,148.7222667,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2019,2019-02-19,2,878.3043749999999
-20.1071667,148.7213333,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2021,2021-09-26,9,859.9575725
-20.1071667,148.7217333,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2017,2017-03-15,3,1120.46715425
-20.1082,148.7275833,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2021,2021-06-05,6,836.8063699999999
-20.1083333,148.7216667,Double Cone,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2022,2022-02-05,2,991.3879399999998
-20.2426667,148.8105,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Wet,2007,2007-02-12,2,855.2622323799999
-20.2470667,148.8120333,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Wet,2006,2006-01-09,1,704.157426495
-20.247275,148.81205,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Dry,2006,2006-08-19,8,581.7538359624999
-20.2488167,148.81275,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Dry,2005,2005-08-27,8,484.418583695
-20.248937525,148.81216252500002,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Wet,2008,2008-02-15,2,740.1204642967186
-20.253342725,148.810882575,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Dry,2009,2008-10-01,10,598.8567245600577
-20.25463535,148.8117426,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Wet,2010,2010-02-26,2,905.6521489704884
-20.254687474999997,148.81103752500002,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Dry,2008,2007-10-06,10,637.0799751433333
-20.254687474999997,148.8112875,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Wet,2011,2011-02-19,2,943.181636858375
-20.254695275,148.811106975,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Dry,2011,2010-10-02,10,791.6864629637499
-20.2547375,148.81159995000002,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Dry,2008,2008-07-26,7,705.114440454375
-20.254742375,148.810813425,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Dry,2014,2014-06-25,6,829.1591172715972
-20.254793,148.81087005,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Wet,2014,2014-02-11,2,903.5441798442043
-20.2548125,148.810662525,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Dry,2011,2011-09-28,9,927.6100553561354
-20.25485405,148.81104375,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Dry,2012,2012-06-15,6,913.2581568369822
-20.2548992,148.8108327,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Wet,2009,2009-02-19,2,978.9970245631249
-20.254913825000003,148.81090484999999,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Dry,2013,2013-06-15,6,878.7188247916475
-20.254918699999998,148.81109692500002,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Dry,2011,2011-06-18,6,817.1112522217045
-20.254975475,148.8111099,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Dry,2014,2013-10-04,10,841.0890489436875
-20.2549934,148.81101097500002,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Wet,2012,2012-02-13,2,849.6394820034092
-20.2550228,148.81114485,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Dry,2010,2009-10-05,10,747.8065494222187
-20.255052425000002,148.811067675,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Dry,2013,2012-10-06,10,889.6707055942501
-20.255158625,148.81068135,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Dry,2010,2010-07-03,7,898.7443533623021
-20.255175350000002,148.81100475,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Wet,2013,2013-02-21,2,910.6580324035796
-20.255175575000003,148.811058225,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Dry,2014,2014-09-18,9,822.9152485882954
-20.255183674999998,148.811206425,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Dry,2009,2009-06-10,6,710.9419186671876
-20.2554333,148.8107833,Daydream,AIMS,Mackay Whitsunday,Mackay Whitsunday,Wet,2015,2015-03-07,3,899.694824955
-20.37796455,148.88715702500002,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2009,2008-10-01,10,672.940289493125
-20.3783333,148.8866667,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2021,2021-02-07,2,819.0000625
-20.3786208,148.8870917,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2011,2011-02-18,2,1021.1142349815972
-20.3790768,148.887557825,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2012,2012-02-13,2,818.4650317543126
-20.37929325,148.887536375,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2013,2012-10-06,10,886.7253397846135
-20.3793667,148.8872,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2018,2018-02-18,2,2175.1345372825
-20.37948915,148.88813067499999,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2010,2009-10-04,10,761.1771635520971
-20.379540225,148.887658625,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2011,2011-09-28,9,982.071765494375
-20.379544199999998,148.888349225,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2011,2010-10-01,10,789.1692743206944
-20.379570675,148.88800805,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2014,2014-02-12,2,877.4568329646527
-20.379593625,148.8877241,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2014,2013-10-05,10,783.281115017825
-20.37961455,148.888094675,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2013,2013-06-15,6,974.3616235036111
-20.379638999999997,148.88799995,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2012,2012-06-15,6,799.5806383912727
-20.37964155,148.887611225,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2014,2014-06-24,6,818.5688367384026
-20.379650475,148.8877973,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2013,2013-02-22,2,889.1577148288295
-20.3796833,148.8873833,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2021,2021-06-05,6,851.1294874999999
-20.379692849999998,148.887698675,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2011,2011-06-18,6,879.6425255145833
-20.3797,148.8878167,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2017,2017-05-27,5,1136.9001540374998
-20.37970215,148.887831875,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2010,2010-07-03,7,917.222097816591
-20.3797167,148.8876,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2016,2016-03-22,3,1029.9041842225
-20.3797333,148.8872833,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2016,2015-10-25,10,780.4704860674999
-20.3797333,148.8877333,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2016,2016-09-20,9,1217.4333685425
-20.37975,148.8875167,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2016,2016-01-07,1,912.7185023924998
-20.379772725000002,148.88806160000001,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2010,2010-02-25,2,925.3026027533749
-20.3798043,148.888513025,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2014,2014-09-18,9,783.362859147986
-20.379806324999997,148.88792412499998,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2009,2009-06-10,6,732.7799349928977
-20.3798167,148.88735,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Wet,2017,2017-01-13,1,1161.4776327599998
-20.3798667,148.8873167,Pine,AIMS/JCU,Mackay Whitsunday,Mackay Whitsunday,Dry,2015,2015-07-15,7,1167.0824157724999
