ID,TimeOfDay,Date,StartDate,Mass,Day,TOD,Dist_moved,Dist
A39,09:28:32,6/03/2018,27-Feb-18,0.066,7,0.39,3439.93,58.650916446377884
A3,09:28:32,6/03/2018,27-Feb-18,0.072,7,0.39,2795.08,52.868516150919156
A13,09:28:32,6/03/2018,27-Feb-18,0.105,7,0.39,5258.79,72.51751512565775
A23,09:28:32,6/03/2018,27-Feb-18,0.08,7,0.39,3402.74,58.33300952291078
A59,09:28:32,6/03/2018,27-Feb-18,0.077,7,0.39,7672.66,87.59372123617081
A69,09:28:32,6/03/2018,27-Feb-18,0.092,7,0.39,2400.66,48.996530489413225
A41,09:28:32,6/03/2018,27-Feb-18,0.073,7,0.39,3013.74,54.8975409285334
A9,10:01:20,6/03/2018,27-Feb-18,0.075,7,0.42,1733.47,41.63496127054762
A35,10:01:20,6/03/2018,27-Feb-18,0.09,7,0.42,5061.38,71.14337636069854
A25,10:01:20,6/03/2018,27-Feb-18,0.077,7,0.42,6510,80.68457101577724
A53,10:01:20,6/03/2018,27-Feb-18,0.073,7,0.42,4949.44,70.35225653808128
A47,10:33:07,6/03/2018,27-Feb-18,0.081,7,0.44,258.683,16.08362521324095
A37,10:33:07,6/03/2018,27-Feb-18,0.114,7,0.44,2119.37,46.03661586172468
A51,10:33:07,6/03/2018,27-Feb-18,0.104,7,0.44,4325.77,65.77058613088377
A7,10:33:07,6/03/2018,27-Feb-18,0.09,7,0.44,5418.47,73.61025743739795
A1,10:33:07,6/03/2018,27-Feb-18,0.061,7,0.44,4163.13,64.52232171892143
A61,10:33:07,6/03/2018,27-Feb-18,0.085,7,0.44,1188.64,34.47665877082639
A79,11:05:17,6/03/2018,27-Feb-18,0.09,7,0.46,8721.21,93.38741885286261
A45,11:05:17,6/03/2018,27-Feb-18,0.061,7,0.46,7235.41,85.06121325257476
A17,11:05:17,6/03/2018,27-Feb-18,0.083,7,0.46,4599.33,67.81836034585325
A43,11:05:17,6/03/2018,27-Feb-18,0.082,7,0.46,5632.07,75.04711853229276
A31,11:05:17,6/03/2018,27-Feb-18,0.069,7,0.46,4416.27,66.45502238356406
A49,11:05:17,6/03/2018,27-Feb-18,0.095,7,0.46,2837.72,53.27025436395062
A19,11:44:10,6/03/2018,27-Feb-18,0.078,7,0.49,5109.43,71.48027700002288
A5,11:44:10,6/03/2018,27-Feb-18,0.071,7,0.49,481.82,21.950398629637686
A11,11:44:10,6/03/2018,27-Feb-18,0.081,7,0.49,659.918,25.688869184921316
A55,11:44:10,6/03/2018,27-Feb-18,0.067,7,0.49,6223.04,78.88624721711636
A75,11:44:10,6/03/2018,27-Feb-18,0.098,7,0.49,451.57,21.250176469855493
A73,11:44:10,6/03/2018,27-Feb-18,0.088,7,0.49,6086.1,78.01346037704006
A15,12:15:54,6/03/2018,27-Feb-18,0.049,7,0.51,2155.67,46.429193402427316
A29,12:15:54,6/03/2018,27-Feb-18,0.101,7,0.51,791.72,28.137519435799597
A33,12:15:54,6/03/2018,27-Feb-18,0.082,7,0.51,2456.06,49.55865212049254
A67,12:15:54,6/03/2018,27-Feb-18,0.074,7,0.51,3077.16,55.47215517716974
A65,12:15:54,6/03/2018,27-Feb-18,0.069,7,0.51,4418.76,66.47375421924055
A27,12:46:56,6/03/2018,27-Feb-18,0.109,7,0.53,1645.43,40.56390020695742
A57,12:46:56,6/03/2018,27-Feb-18,0.08,7,0.53,7105.66,84.295076961825
A63,12:46:56,6/03/2018,27-Feb-18,0.073,7,0.53,101.126,10.05614240153748
A71,12:46:56,6/03/2018,27-Feb-18,0.104,7,0.53,1141.07,33.779727648398826
A21,12:46:56,6/03/2018,27-Feb-18,0.099,7,0.53,1498.43,38.70955954283128
A1,09:08:36,7/03/2018,27-Feb-18,0.061,8,0.38,6115.76,78.20332473750716
A69,09:08:36,7/03/2018,27-Feb-18,0.092,8,0.38,6923.89,83.20991527456329
A11,09:08:36,7/03/2018,27-Feb-18,0.081,8,0.38,457.774,21.395653764257823
A13,09:08:36,7/03/2018,27-Feb-18,0.105,8,0.38,3891.96,62.38557525582336
A65,09:08:36,7/03/2018,27-Feb-18,0.069,8,0.38,3589.26,59.91043314815876
A31,09:08:36,7/03/2018,27-Feb-18,0.069,8,0.38,6046.16,77.75705755749763
A59,09:43:08,7/03/2018,27-Feb-18,0.077,8,0.4,4735.01,68.81140893776264
A27,09:43:08,7/03/2018,27-Feb-18,0.109,8,0.4,1032.76,32.1365835147422
A55,09:43:08,7/03/2018,27-Feb-18,0.067,8,0.4,4895.3,69.96642051727386
A45,09:43:08,7/03/2018,27-Feb-18,0.061,8,0.4,7731.23,87.92741324524451
A5,09:43:08,7/03/2018,27-Feb-18,0.071,8,0.4,1371.53,37.03417340781349
A23,09:43:08,7/03/2018,27-Feb-18,0.08,8,0.4,2671.69,51.68839328127738
A73,09:43:08,7/03/2018,27-Feb-18,0.088,8,0.4,5513.86,74.25537017616975
A51,10:16:02,7/03/2018,27-Feb-18,0.104,8,0.43,3743.12,61.181042815565014
A53,10:16:02,7/03/2018,27-Feb-18,0.073,8,0.43,5562.57,74.58263873047132
A9,10:16:02,7/03/2018,27-Feb-18,0.075,8,0.43,2145.64,46.321053528606186
A47,10:16:02,7/03/2018,27-Feb-18,0.081,8,0.43,1548.3,39.3484434253758
A43,10:16:02,7/03/2018,27-Feb-18,0.082,8,0.43,4029.62,63.47928796071991
A25,10:16:02,7/03/2018,27-Feb-18,0.077,8,0.43,5961.71,77.21211044907399
A49,10:48:08,7/03/2018,27-Feb-18,0.095,8,0.45,1376.63,37.10296484110131
A75,10:48:08,7/03/2018,27-Feb-18,0.098,8,0.45,482.975,21.976692198781873
A57,10:48:08,7/03/2018,27-Feb-18,0.08,8,0.45,7715.53,87.83808968778864
A79,10:48:08,7/03/2018,27-Feb-18,0.09,8,0.45,7194.26,84.81898372416401
A7,10:48:08,7/03/2018,27-Feb-18,0.09,8,0.45,4587.05,67.727763878634
A15,10:48:08,7/03/2018,27-Feb-18,0.049,8,0.45,1421.23,37.69920423563341
A35,11:24:46,7/03/2018,27-Feb-18,0.09,8,0.48,7169.74,84.67431723964475
A33,11:24:46,7/03/2018,27-Feb-18,0.082,8,0.48,2885.1,53.713126887195834
A19,11:24:46,7/03/2018,27-Feb-18,0.078,8,0.48,4314.36,65.6837879541063
A41,11:24:46,7/03/2018,27-Feb-18,0.073,8,0.48,3967.68,62.98952293834269
A17,11:24:46,7/03/2018,27-Feb-18,0.083,8,0.48,5598.28,74.8216546195017
A63,11:24:46,7/03/2018,27-Feb-18,0.073,8,0.48,269.789,16.425254944748954
A67,11:24:46,7/03/2018,27-Feb-18,0.074,8,0.48,4805.57,69.32221866039777
A39,12:14:38,7/03/2018,27-Feb-18,0.066,8,0.51,5152.78,71.78286703664044
A21,12:14:38,7/03/2018,27-Feb-18,0.099,8,0.51,5247.38,72.4388017570694
A29,12:14:38,7/03/2018,27-Feb-18,0.101,8,0.51,1578.58,39.7313478251116
A3,12:14:38,7/03/2018,27-Feb-18,0.072,8,0.51,4229.64,65.03568251352483
A37,12:51:41,7/03/2018,27-Feb-18,0.114,8,0.54,1558.86,39.48240114278765
A71,12:51:41,7/03/2018,27-Feb-18,0.104,8,0.54,1763.24,41.990951406225605
A61,12:51:41,7/03/2018,27-Feb-18,0.085,8,0.54,3657.61,60.478177882604896
A53,09:25:22,8/03/2018,27-Feb-18,0.073,9,0.39,4053,63.66317616958802
A25,09:25:22,8/03/2018,27-Feb-18,0.077,9,0.39,3950.75,62.854991846312416
A65,09:25:22,8/03/2018,27-Feb-18,0.069,9,0.39,4372,66.12110101926616
A11,09:25:22,8/03/2018,27-Feb-18,0.081,9,0.39,882.063,29.69954545106709
A45,09:25:22,8/03/2018,27-Feb-18,0.061,9,0.39,6024.81,77.61964957406082
A79,09:25:22,8/03/2018,27-Feb-18,0.09,9,0.39,6189.94,78.6761717421482
A71,10:05:59,8/03/2018,27-Feb-18,0.104,9,0.42,1485.44,38.5414063054269
A61,10:05:59,8/03/2018,27-Feb-18,0.085,9,0.42,8195.54,90.52922180158184
A67,10:49:53,8/03/2018,27-Feb-18,0.074,9,0.45,6408.32,80.05198311097608
A17,10:49:53,8/03/2018,27-Feb-18,0.083,9,0.45,4872.97,69.80666157323382
A63,10:49:53,8/03/2018,27-Feb-18,0.073,9,0.45,251.317,15.852980792267427
A13,10:49:53,8/03/2018,27-Feb-18,0.105,9,0.45,499.581,22.351308686517665
A51,10:49:53,8/03/2018,27-Feb-18,0.104,9,0.45,3898.22,62.4357269518022
A1,10:49:53,8/03/2018,27-Feb-18,0.061,9,0.45,4618.23,67.95756028581367
A75,10:49:53,8/03/2018,27-Feb-18,0.098,9,0.45,3816.36,61.77669463478926
A47,11:31:17,8/03/2018,27-Feb-18,0.081,9,0.48,3893.43,62.397355713203105
A37,11:31:17,8/03/2018,27-Feb-18,0.114,9,0.48,983.017,31.35310191990579
A3,11:31:17,8/03/2018,27-Feb-18,0.072,9,0.48,3161.65,56.22855146631469
A59,11:31:17,8/03/2018,27-Feb-18,0.077,9,0.48,5836.45,76.39666223075456
A15,11:31:17,8/03/2018,27-Feb-18,0.049,9,0.48,1879.64,43.35481518816567
A55,11:31:17,8/03/2018,27-Feb-18,0.067,9,0.48,5329.19,73.00130135826346
A9,11:31:17,8/03/2018,27-Feb-18,0.075,9,0.48,2429.73,49.29229148660062
A35,11:31:17,8/03/2018,27-Feb-18,0.09,9,0.48,8224.63,90.68974583711214
A21,12:04:21,8/03/2018,27-Feb-18,0.099,9,0.5,6844.56,82.73185601689352
A73,12:04:21,8/03/2018,27-Feb-18,0.088,9,0.5,6241.24,79.00151897273875
A31,12:04:21,8/03/2018,27-Feb-18,0.069,9,0.5,5842.04,76.43323884279665
A23,12:04:21,8/03/2018,27-Feb-18,0.08,9,0.5,1939.71,44.04213891263684
A27,12:04:21,8/03/2018,27-Feb-18,0.109,9,0.5,757.165,27.516631334522035
A19,12:04:21,8/03/2018,27-Feb-18,0.078,9,0.5,4222.11,64.9777654278754
A69,12:40:29,8/03/2018,27-Feb-18,0.092,9,0.53,3601.71,60.01424830821428
A5,12:40:29,8/03/2018,27-Feb-18,0.071,9,0.53,2206.79,46.976483478438446
A57,12:40:29,8/03/2018,27-Feb-18,0.08,9,0.53,7617,87.27542609463445
A33,12:40:29,8/03/2018,27-Feb-18,0.082,9,0.53,2700,51.96152422706632
A43,12:40:29,8/03/2018,27-Feb-18,0.082,9,0.53,4039.46,63.55674629809175
A49,12:40:29,8/03/2018,27-Feb-18,0.095,9,0.53,1482.11,38.49818177524752
A7,12:40:29,8/03/2018,27-Feb-18,0.09,9,0.53,2492.29,49.92284046406014
A41,13:19:56,8/03/2018,27-Feb-18,0.073,9,0.56,3516.32,59.29856659313107
A39,13:19:56,8/03/2018,27-Feb-18,0.066,9,0.56,4400.83,66.33875187249154
A29,13:19:56,8/03/2018,27-Feb-18,0.101,9,0.56,2399.66,48.98632462228617
A15,09:24:26,9/03/2018,27-Feb-18,0.049,10,0.39,3743.72,61.18594609875702
A47,09:24:26,9/03/2018,27-Feb-18,0.081,10,0.39,2746.01,52.40238544188614
A23,09:24:26,9/03/2018,27-Feb-18,0.08,10,0.39,2753.61,52.47485111936955
A53,09:24:26,9/03/2018,27-Feb-18,0.073,10,0.39,3244.35,56.959195921290885
A13,09:24:26,9/03/2018,27-Feb-18,0.105,10,0.39,1187.68,34.46273349576322
A1,09:24:26,9/03/2018,27-Feb-18,0.061,10,0.39,5471.97,73.97276525857338
A71,09:24:26,9/03/2018,27-Feb-18,0.104,10,0.39,1197.04,34.598265852496134
A37,09:58:28,9/03/2018,27-Feb-18,0.114,10,0.42,2327.47,48.24385971292098
A3,09:58:28,9/03/2018,27-Feb-18,0.072,10,0.42,3604.52,60.037654850935006
A67,09:58:28,9/03/2018,27-Feb-18,0.074,10,0.42,5007.05,70.7605115866187
A43,09:58:28,9/03/2018,27-Feb-18,0.082,10,0.42,3194.88,56.52326954449822
A9,09:58:28,9/03/2018,27-Feb-18,0.075,10,0.42,1879.28,43.35066320138597
A39,09:58:28,9/03/2018,27-Feb-18,0.066,10,0.42,5630.42,75.03612463340575
A51,09:58:28,9/03/2018,27-Feb-18,0.104,10,0.42,4685.09,68.4477172738434
A5,09:58:28,9/03/2018,27-Feb-18,0.071,10,0.42,2209.94,47.0099989363965
A49,09:58:28,9/03/2018,27-Feb-18,0.095,10,0.42,3183.67,56.42401970792226
A19,10:33:52,9/03/2018,27-Feb-18,0.078,10,0.44,3559.21,59.659114978350125
A75,10:33:52,9/03/2018,27-Feb-18,0.098,10,0.44,519.72,22.79736826916651
A69,10:33:52,9/03/2018,27-Feb-18,0.092,10,0.44,4448.59,66.69775108652465
A61,10:33:52,9/03/2018,27-Feb-18,0.085,10,0.44,5540.23,74.43272129917057
A63,11:07:45,9/03/2018,27-Feb-18,0.073,10,0.46,1588.66,39.85799794269652
A73,11:07:45,9/03/2018,27-Feb-18,0.088,10,0.46,5931.39,77.01551791684582
A29,11:07:45,9/03/2018,27-Feb-18,0.101,10,0.46,1829.5,42.77265481589844
A45,11:43:59,9/03/2018,27-Feb-18,0.061,10,0.49,7764.65,88.11725143239546
A35,11:43:59,9/03/2018,27-Feb-18,0.09,10,0.49,7654.43,87.48959938186938
A33,11:43:59,9/03/2018,27-Feb-18,0.082,10,0.49,2890.09,53.759557289843826
A79,11:43:59,9/03/2018,27-Feb-18,0.09,10,0.49,4718.48,68.69119303083912
A17,11:43:59,9/03/2018,27-Feb-18,0.083,10,0.49,4476.81,66.9089680087804
A25,12:19:08,9/03/2018,27-Feb-18,0.077,10,0.51,4204.74,64.84396656590341
A11,12:19:08,9/03/2018,27-Feb-18,0.081,10,0.51,780.26,27.933134446388216
A27,12:19:08,9/03/2018,27-Feb-18,0.109,10,0.51,1075.31,32.79191973642288
A7,12:19:08,9/03/2018,27-Feb-18,0.09,10,0.51,2762.32,52.55777773079832
A41,12:19:08,9/03/2018,27-Feb-18,0.073,10,0.51,6046.5,77.75924382348377
A59,12:52:28,9/03/2018,27-Feb-18,0.077,10,0.54,4875.11,69.82198794076261
A55,12:52:28,9/03/2018,27-Feb-18,0.067,10,0.54,4735.58,68.81555056816737
A21,12:52:28,9/03/2018,27-Feb-18,0.099,10,0.54,6529.38,80.80457907816859
A57,12:52:28,9/03/2018,27-Feb-18,0.08,10,0.54,5697.03,75.47867248435149
A31,12:52:28,9/03/2018,27-Feb-18,0.069,10,0.54,6369.95,79.8119665213181
A65,12:52:28,9/03/2018,27-Feb-18,0.069,10,0.54,6153.33,78.44316413811977
A5,08:53:53,10/03/2018,27-Feb-18,0.071,11,0.37,1090.14,33.017268209226515
A23,08:53:53,10/03/2018,27-Feb-18,0.08,11,0.37,1840.35,42.899300693601056
A75,08:53:53,10/03/2018,27-Feb-18,0.098,11,0.37,427.991,20.68794334872367
A63,08:53:53,10/03/2018,27-Feb-18,0.073,11,0.37,1940.19,44.04758790217689
A57,09:27:52,10/03/2018,27-Feb-18,0.08,11,0.39,6268.43,79.17341725604624
A37,09:27:52,10/03/2018,27-Feb-18,0.114,11,0.39,1929.04,43.92083787907512
A27,09:27:52,10/03/2018,27-Feb-18,0.109,11,0.39,996.142,31.561717317028236
A69,09:27:52,10/03/2018,27-Feb-18,0.092,11,0.39,3969,63
A25,09:27:52,10/03/2018,27-Feb-18,0.077,11,0.39,6631.59,81.43457496665651
A29,09:27:52,10/03/2018,27-Feb-18,0.101,11,0.39,1780.55,42.19656384114707
A51,10:00:19,10/03/2018,27-Feb-18,0.104,11,0.42,2537.87,50.37727662349365
A53,10:00:19,10/03/2018,27-Feb-18,0.073,11,0.42,2663.71,51.6111422078605
A41,10:00:19,10/03/2018,27-Feb-18,0.073,11,0.42,6255.18,79.08969591546044
A65,10:00:19,10/03/2018,27-Feb-18,0.069,11,0.42,7372.4,85.86268106692219
A61,10:00:19,10/03/2018,27-Feb-18,0.085,11,0.42,4113.4,64.13579343860961
A17,10:00:19,10/03/2018,27-Feb-18,0.083,11,0.42,5203.25,72.13355668480517
A67,10:00:19,10/03/2018,27-Feb-18,0.074,11,0.42,6093.49,78.06080962941647
A59,10:34:10,10/03/2018,27-Feb-18,0.077,11,0.44,6684.01,81.75579490164597
A35,10:34:10,10/03/2018,27-Feb-18,0.09,11,0.44,7153.67,84.57937100735616
A15,10:34:10,10/03/2018,27-Feb-18,0.049,11,0.44,2708.67,52.04488447484537
A73,10:34:10,10/03/2018,27-Feb-18,0.088,11,0.44,4972,70.51241025521678
A45,10:34:10,10/03/2018,27-Feb-18,0.061,11,0.44,6954.2,83.3918461241865
A13,10:34:10,10/03/2018,27-Feb-18,0.105,11,0.44,1418.18,37.65873072741566
A9,11:05:50,10/03/2018,27-Feb-18,0.075,11,0.46,1615.1,40.18830675706554
A79,11:05:50,10/03/2018,27-Feb-18,0.09,11,0.46,7776.28,88.1832183581434
A43,11:05:50,10/03/2018,27-Feb-18,0.082,11,0.46,2829.05,53.188814613600854
A31,11:37:41,10/03/2018,27-Feb-18,0.069,11,0.48,5627.69,75.01793118981621
A1,11:37:41,10/03/2018,27-Feb-18,0.061,11,0.48,4115.74,64.15403338840045
A47,11:37:41,10/03/2018,27-Feb-18,0.081,11,0.48,5097.72,71.3983193079501
A7,11:37:41,10/03/2018,27-Feb-18,0.09,11,0.48,2451.11,49.50868610658134
A55,11:37:41,10/03/2018,27-Feb-18,0.067,11,0.48,6573.72,81.0784804988352
A39,11:37:41,10/03/2018,27-Feb-18,0.066,11,0.48,5676.43,75.3420865121215
A3,12:10:29,10/03/2018,27-Feb-18,0.072,11,0.51,4466.11,66.82896078796976
A21,12:10:29,10/03/2018,27-Feb-18,0.099,11,0.51,6234.75,78.96043312951113
A71,12:10:29,10/03/2018,27-Feb-18,0.104,11,0.51,3057.44,55.29412265331642
A11,12:10:29,10/03/2018,27-Feb-18,0.081,11,0.51,619.31,24.88593980544034
A49,12:10:29,10/03/2018,27-Feb-18,0.095,11,0.51,5156.41,71.80814717008091
A33,12:10:29,10/03/2018,27-Feb-18,0.082,11,0.51,2269,47.634021455258214
A19,12:10:29,10/03/2018,27-Feb-18,0.078,11,0.51,4068.64,63.78589185705566
A31,08:57:43,11/03/2018,27-Feb-18,0.069,12,0.37,4996,70.68238818828917
A75,08:57:43,11/03/2018,27-Feb-18,0.098,12,0.37,1694.62,41.16576247320096
A55,08:57:43,11/03/2018,27-Feb-18,0.067,12,0.37,5854.79,76.51659950625093
A29,08:57:43,11/03/2018,27-Feb-18,0.101,12,0.37,1328.63,36.45037722712894
A65,08:57:43,11/03/2018,27-Feb-18,0.069,12,0.37,5585.15,74.73386113402678
A63,08:57:43,11/03/2018,27-Feb-18,0.073,12,0.37,2948.15,54.296869154675946
A45,09:30:16,11/03/2018,27-Feb-18,0.061,12,0.4,6668.09,81.65837372860177
A57,09:30:16,11/03/2018,27-Feb-18,0.08,12,0.4,7202.48,84.86742602435872
A13,09:30:16,11/03/2018,27-Feb-18,0.105,12,0.4,2818.05,53.085308702125864
A23,09:30:16,11/03/2018,27-Feb-18,0.08,12,0.4,1964.72,44.32516215424372
A67,09:30:16,11/03/2018,27-Feb-18,0.074,12,0.4,6177.62,78.59783712036865
A11,10:02:11,11/03/2018,27-Feb-18,0.081,12,0.42,905.414,30.09009803905597
A7,10:02:11,11/03/2018,27-Feb-18,0.09,12,0.42,1946.3,44.11689018958612
A37,10:02:11,11/03/2018,27-Feb-18,0.114,12,0.42,1468.12,38.31605407658779
A27,10:02:11,11/03/2018,27-Feb-18,0.109,12,0.42,835.167,28.899256045787755
A19,10:02:11,11/03/2018,27-Feb-18,0.078,12,0.42,4702.17,68.57237052924451
A47,10:02:11,11/03/2018,27-Feb-18,0.081,12,0.42,4232.06,65.05428502412428
A69,10:02:11,11/03/2018,27-Feb-18,0.092,12,0.42,5047.14,71.04322627809073
A73,10:02:11,11/03/2018,27-Feb-18,0.088,12,0.42,7591.38,87.12852575362446
A61,10:37:45,11/03/2018,27-Feb-18,0.085,12,0.44,4209.96,64.88420454933542
A17,10:37:45,11/03/2018,27-Feb-18,0.083,12,0.44,3802.14,61.6614952786583
A71,10:37:45,11/03/2018,27-Feb-18,0.104,12,0.44,3230.93,56.84127021803788
A21,10:37:45,11/03/2018,27-Feb-18,0.099,12,0.44,9167.51,95.74711483903836
A79,10:37:45,11/03/2018,27-Feb-18,0.09,12,0.44,6559.12,80.98839423028463
A43,11:09:10,11/03/2018,27-Feb-18,0.082,12,0.46,1682.38,41.016825815755176
A15,11:09:10,11/03/2018,27-Feb-18,0.049,12,0.46,3877.29,62.26788899585404
A35,11:09:10,11/03/2018,27-Feb-18,0.09,12,0.46,7048.59,83.95588127105808
A59,11:09:10,11/03/2018,27-Feb-18,0.077,12,0.46,7997.4,89.4281834770225
A33,11:41:40,11/03/2018,27-Feb-18,0.082,12,0.49,1822.43,42.689928554636865
A1,11:41:40,11/03/2018,27-Feb-18,0.061,12,0.49,6894.66,83.03408938502307
A25,11:41:40,11/03/2018,27-Feb-18,0.077,12,0.49,8186.9,90.48148981974158
A5,11:41:40,11/03/2018,27-Feb-18,0.071,12,0.49,2150.85,46.377257357459165
A41,11:41:40,11/03/2018,27-Feb-18,0.073,12,0.49,6448.08,80.29993773347523
A39,11:41:40,11/03/2018,27-Feb-18,0.066,12,0.49,5739.96,75.76252371720467
A53,12:18:17,11/03/2018,27-Feb-18,0.073,12,0.51,2917.1,54.0101842248293
A3,12:18:17,11/03/2018,27-Feb-18,0.072,12,0.51,2349.79,48.47463254115497
A51,12:18:17,11/03/2018,27-Feb-18,0.104,12,0.51,2515.78,50.15755177438389
A49,12:18:17,11/03/2018,27-Feb-18,0.095,12,0.51,4000.18,63.24697621230599
A9,12:18:17,11/03/2018,27-Feb-18,0.075,12,0.51,2237.85,47.30591929135296
A71,09:32:14,12/03/2018,27-Feb-18,0.104,13,0.4,2058.26,45.36805043199454
A43,09:32:14,12/03/2018,27-Feb-18,0.082,13,0.4,1812.15,42.5693551748203
A35,09:32:14,12/03/2018,27-Feb-18,0.09,13,0.4,8151.27,90.28438403179146
A3,09:32:14,12/03/2018,27-Feb-18,0.072,13,0.4,2914.24,53.983701243986594
A53,09:32:14,12/03/2018,27-Feb-18,0.073,13,0.4,5738.62,75.75367977860877
A1,09:32:14,12/03/2018,27-Feb-18,0.061,13,0.4,5627.97,75.01979738708977
A23,09:32:14,12/03/2018,27-Feb-18,0.08,13,0.4,1948.15,44.137852235921045
A25,10:05:05,12/03/2018,27-Feb-18,0.077,13,0.42,5663.17,75.25403643659256
A41,10:05:05,12/03/2018,27-Feb-18,0.073,13,0.42,6840.18,82.70538071975729
A27,10:05:05,12/03/2018,27-Feb-18,0.109,13,0.42,3001.56,54.786494686190686
A59,10:05:05,12/03/2018,27-Feb-18,0.077,13,0.42,8330.5,91.27157279240892
A17,10:05:05,12/03/2018,27-Feb-18,0.083,13,0.42,3246.37,56.97692515396035
A51,10:37:44,12/03/2018,27-Feb-18,0.104,13,0.44,2131.4,46.167087844047515
A29,10:37:44,12/03/2018,27-Feb-18,0.101,13,0.44,1494.82,38.66290211559396
A75,10:37:44,12/03/2018,27-Feb-18,0.098,13,0.44,3338.48,57.779581168437005
A63,10:37:44,12/03/2018,27-Feb-18,0.073,13,0.44,2596.77,50.95851253716105
A57,10:37:44,12/03/2018,27-Feb-18,0.08,13,0.44,6940.32,83.30858299119005
A69,10:37:44,12/03/2018,27-Feb-18,0.092,13,0.44,5324.45,72.96882896141338
A33,11:10:37,12/03/2018,27-Feb-18,0.082,13,0.47,3199.09,56.560498583375306
A15,11:10:37,12/03/2018,27-Feb-18,0.049,13,0.47,3493.63,59.106936987125295
A47,11:10:37,12/03/2018,27-Feb-18,0.081,13,0.47,7204.65,84.88020970756375
A9,11:10:37,12/03/2018,27-Feb-18,0.075,13,0.47,2239.16,47.31976331301753
A49,11:10:37,12/03/2018,27-Feb-18,0.095,13,0.47,6826.55,82.62293870348597
A37,11:42:59,12/03/2018,27-Feb-18,0.114,13,0.49,3559.65,59.6628024819485
A31,11:42:59,12/03/2018,27-Feb-18,0.069,13,0.49,5859.4,76.54671776111631
A5,11:42:59,12/03/2018,27-Feb-18,0.071,13,0.49,1283.06,35.81982691192128
A39,11:42:59,12/03/2018,27-Feb-18,0.066,13,0.49,6463.07,80.39322110725506
A11,12:18:01,12/03/2018,27-Feb-18,0.081,13,0.51,941.539,30.68450749156649
A79,12:18:01,12/03/2018,27-Feb-18,0.09,13,0.51,4900.47,70.00335706235809
A55,12:18:01,12/03/2018,27-Feb-18,0.067,13,0.51,7930.9,89.05560060995602
A19,12:18:01,12/03/2018,27-Feb-18,0.078,13,0.51,4580.32,67.67806143795787
A7,12:18:01,12/03/2018,27-Feb-18,0.09,13,0.51,3198.99,56.55961456728643
A45,12:18:01,12/03/2018,27-Feb-18,0.061,13,0.51,7695.97,87.72667781239639
A13,12:52:21,12/03/2018,27-Feb-18,0.105,13,0.54,1957.8,44.24703379888871
A73,12:52:21,12/03/2018,27-Feb-18,0.088,13,0.54,5144.66,71.72628527952637
A65,12:52:21,12/03/2018,27-Feb-18,0.069,13,0.54,5207.2,72.16093125784894
A21,12:52:21,12/03/2018,27-Feb-18,0.099,13,0.54,8266.41,90.91979982380076
A67,12:52:21,12/03/2018,27-Feb-18,0.074,13,0.54,6469.54,80.43345075278071
A61,12:52:21,12/03/2018,27-Feb-18,0.085,13,0.54,5159.73,71.83126060428008
A41,08:57:41,13/03/2018,27-Feb-18,0.073,14,0.37,6845.83,82.73953105982653
A53,08:57:41,13/03/2018,27-Feb-18,0.073,14,0.37,5664.81,75.26493207331022
A11,08:57:41,13/03/2018,27-Feb-18,0.081,14,0.37,1007.74,31.74492085357908
A15,08:57:41,13/03/2018,27-Feb-18,0.049,14,0.37,3941.42,62.7807295274593
A55,08:57:41,13/03/2018,27-Feb-18,0.067,14,0.37,5930.37,77.00889559005505
A7,08:57:41,13/03/2018,27-Feb-18,0.09,14,0.37,2049.97,45.2765943948968
A59,08:57:41,13/03/2018,27-Feb-18,0.077,14,0.37,8881.74,94.24298382373088
A29,08:57:41,13/03/2018,27-Feb-18,0.101,14,0.37,1057.54,32.51984009800786
A47,09:33:34,13/03/2018,27-Feb-18,0.081,14,0.4,7540.56,86.83639789857708
A25,09:33:34,13/03/2018,27-Feb-18,0.077,14,0.4,6671.02,81.67631235554161
A39,09:33:34,13/03/2018,27-Feb-18,0.066,14,0.4,7013.95,83.74932835551579
A49,09:33:34,13/03/2018,27-Feb-18,0.095,14,0.4,4406.48,66.38132267437882
A23,09:33:34,13/03/2018,27-Feb-18,0.08,14,0.4,2781.48,52.73973833837252
A75,09:33:34,13/03/2018,27-Feb-18,0.098,14,0.4,2863.2,53.50887776808629
A45,09:33:34,13/03/2018,27-Feb-18,0.061,14,0.4,8054.03,89.74424772652563
A43,10:08:32,13/03/2018,27-Feb-18,0.082,14,0.42,1607.28,40.090896722323386
A63,10:08:32,13/03/2018,27-Feb-18,0.073,14,0.42,3645.45,60.377562057439846
A67,10:08:32,13/03/2018,27-Feb-18,0.074,14,0.42,7122.38,84.39419411310236
A35,10:08:32,13/03/2018,27-Feb-18,0.09,14,0.42,7827.59,88.47366839913444
A33,10:08:32,13/03/2018,27-Feb-18,0.082,14,0.42,3248.28,56.99368386058231
A57,10:42:16,13/03/2018,27-Feb-18,0.08,14,0.45,7152.59,84.57298623082904
A9,10:42:16,13/03/2018,27-Feb-18,0.075,14,0.45,1869.8,43.2411840725945
A31,10:42:16,13/03/2018,27-Feb-18,0.069,14,0.45,6346.85,79.6671199429225
A3,10:42:16,13/03/2018,27-Feb-18,0.072,14,0.45,3067.37,55.383842409135895
A37,10:42:16,13/03/2018,27-Feb-18,0.114,14,0.45,4161.3,64.50813902136692
